category,name_card,price,price_old,price_installment,rating_card,reviews_card,name_seller,rating_seller,URL,cpu,ssd_capacity,gpu_full_name,os,screen_diagonal,ram,auto_time,weight_kg,matrix,ram_type,case_material,cpu_model,processor_brand,ghz_processor,processor_cores,screen_size,brightness,touch_screen,battery_capacity,screen_coating,gpu_type,brand_graphic_proccessor,storage_type,hz_screen,web_camera,brand,video_memory,chipset,hdd_capacity
laptop,"Lenovo IdeaPad Slim 3 15IRU8 Ноутбук 15.6"", Intel Core i3-1305U, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics, Без системы, (82X7004BPS), серый, Русская раскладка",,,24016,,2,RTK,4.8,https://www.ozon.kz/product/lenovo-ideapad-slim-3-15iru8-noutbuk-15-6-intel-core-i3-1305u-ram-8-gb-ssd-256-gb-intel-uhd-graphics-1263862336/,Intel Core i3-1305U,256,Intel UHD Graphics,Без системы,15.6,8.0,8.0,1.62,TN,LPDDR5,Пластик,Intel Core i3,Intel,3.3,5.0,1920x1080,250.0,Нет,47.0,Матовое,Встроенная,Intel,SSD,60,1,Lenovo,,,
laptop,"Apple MacBook Pro 14 Ноутбук 14.20"", Apple M3 (8 CPU, 10 GPU), RAM 8 ГБ, SSD 512 ГБ, Apple M3 GPU (10-core), (MR7J3CH/A), серебристый, Английская раскладка. Уцененный товар",593529,1112062,49461,,,Ozon Россия,4.9,https://www.ozon.kz/product/apple-macbook-pro-14-noutbuk-14-20-apple-m3-8-cpu-10-gpu-ram-8-gb-ssd-512-gb-apple-m3-gpu-10-3462335619/,"Apple M3 (8 CPU, 10 GPU)",512,Apple M3 GPU (10-core),,14.2,8.0,,1.55,RETINA,LPDDR5X,Алюминий,Apple M3,Apple,4.1,8.0,3024x1964,1000.0,Нет,70.0,Глянцевое,Встроенная,Apple,SSD,120,2.0,Apple,,,
laptop,"Apple Ноутбук, RAM 8 ГБ 128 ГБ, Русская раскладка",,,22136,,,Comp+,4.9,https://www.ozon.kz/product/apple-noutbuk-ram-8-gb-128-gb-russkaya-raskladka-1819806952/,,128,,,,8.0,,,,,,Intel Core i5,,,,,,,,,,,,,,,,,128
laptop,"Acer Aspire Lite 15 AL15-32P-C1KD Ноутбук 15.6"", Intel Celeron N4500, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics, Без системы, (NX.JB8ER.001), серый, Русская раскладка",269117,987506,22427,,,ADV-Tech,4.8,https://www.ozon.kz/product/acer-aspire-lite-15-al15-32p-c1kd-noutbuk-15-6-intel-celeron-n4500-ram-8-gb-ssd-256-gb-intel-3522544621/,Intel Celeron N4500,256,Intel UHD Graphics,Без системы,15.6,8.0,6.5,1.6,IPS,DDR5,,Intel Celeron,Intel,1.1,2.0,1920x1080,250.0,Нет,45.6,Матовое,Встроенная,Intel,SSD,60,1,Acer,,,
laptop,"Apple Macbook Air 13 M3 24GB  RAM, 2TB SSD Starlight Ноутбук 13.6"", Apple M3 (8 CPU, 10 GPU), RAM 24 ГБ, SSD 2048 ГБ, Apple M3 GPU (10-core), MacOS, (Z1G70011V, Z1G7000P2), бежевый, Русская раскладка",1405957,3366645,117164,5.0,9,ROCKETNIKS,4.9,https://www.ozon.kz/product/apple-macbook-air-13-m3-24gb-ram-2tb-ssd-starlight-noutbuk-13-6-apple-m3-8-cpu-10-gpu-ram-24-gb-2842649144/,"Apple M3 (8 CPU, 10 GPU)",2048,Apple M3 GPU (10-core),MacOS,13.6,24.0,18.0,1.24,,LPDDR5,Алюминий,Apple M3,Apple,4.05,8.0,2560x1664,,Нет,52.6,Глянцевое,Встроенная,,SSD,60,1,Apple,,,
laptop,"ASUS Ноутбук 18.4"", AMD Ryzen 7 260, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon, Без системы, (90NB15P1-M00850), синий, Русская раскладка",,,41541,4.8,35,КомпьютерМаркет,4.8,https://www.ozon.kz/product/asus-noutbuk-18-4-amd-ryzen-7-260-ram-16-gb-ssd-512-gb-amd-radeon-bez-sistemy-90nb15p1-m00850-siniy-3003460192/,AMD Ryzen 7 260,512,AMD Radeon,Без системы,18.4,16.0,,2.6,IPS,DDR5,Пластик,AMD Ryzen 7,AMD,3.8,8.0,1920x1200,,Нет,70.0,Матовое,Встроенная,AMD,SSD,144,1,,,,
laptop,"Lenovo Pro 7 14ASP10 Ноутбук 14.50"", AMD Ryzen AI 9 365, RAM 32 ГБ, SSD 1024 ГБ, AMD Radeon 880M, Без системы, (83LX000RRK), синий, Русская раскладка",888070,1374228,74006,,,Позитроника,4.8,https://www.ozon.kz/product/lenovo-pro-7-14asp10-noutbuk-14-50-amd-ryzen-ai-9-365-ram-32-gb-ssd-1024-gb-amd-radeon-880m-3543337693/,AMD Ryzen AI 9 365,1024,AMD Radeon 880M,Без системы,14.5,32.0,,1.54,OLED,LPDDR5X,Алюминий,AMD Ryzen AI 9,AMD,2.0,10.0,2944x1840,1000.0,,84.0,Глянцевое,Встроенная,AMD,SSD,90,5,,,AMD,
laptop,"HP 255 G7, AMD Ryzen 3 3200U, AMD Radeon Vega 3 Ноутбук 15.6"", RAM 4 ГБ, SSD 256 ГБ, Windows Pro, Русская раскладка",,,13556,,,D-Tora,4.5,https://www.ozon.kz/product/hp-255-g7-amd-ryzen-3-3200u-amd-radeon-vega-3-noutbuk-15-6-ram-4-gb-ssd-256-gb-windows-pro-3343227866/,,256,,Windows Pro,15.6,4.0,,3.0,LED,DDR4,,AMD Ryzen 3,AMD,2.6,4.0,1920x1080,,,,,Встроенная,AMD,SSD,,1.3,,2.0,AMD,
laptop,,,,,,,,,https://www.ozon.kz/product/acer-aspire-lite-noutbuk-15-6-intel-celeron-n4500-ram-8-gb-256-gb-bez-sistemy-2939448565/,Intel Celeron N4500,256,,Без системы,15.6,8.0,,1.6,,,Пластик,Intel Celeron,Intel,,2.0,1920x1080,,,51.3,,,,,,,Acer,,,
laptop,,,,,,,,,https://www.ozon.kz/product/lenovo-thinkpad-e16-gen-2-16-1920x1200-noutbuk-amd-ryzen-7-7735hs-ram-32-gb-ssd-512-gb-amd-radeon-2566820890/,AMD Ryzen 7 7735HS,512,AMD Radeon 680M,Без системы,,32.0,11.0,1.78,IPS,DDR5,"Алюминий, Пластик",AMD Ryzen 7,AMD,3.2,8.0,1920x1200,300.0,Нет,47.0,Матовое,Встроенная,AMD,SSD,60,1,Lenovo,,,
laptop,"Ninkear A15 Plus(Двойная ОЗУ и SSD,до 4,5 ГГц)Подходит для подарков, офиса, работы и учебы Игровой ноутбук 15.6"", AMD Ryzen 7 5825U, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon Graphics, Windows Pro, (Office+Windows 11 Pro, Двухканальная ОЗУ, Двойной PCI-E SSD, Быстрая зарядка Type-C с PD 65W, AI видеокарта, Угол обзора 180 градусов, WiFi 6, Отпечатки пальцев ), светло-серый, Русская раскладка",387758,704884,32314,4.9,203,Ноутбук Предпочитае...,4.9,https://www.ozon.kz/product/ninkear-a15-plus-dvoynaya-ozu-i-ssd-do-4-5-ggts-podhodit-dlya-podarkov-ofisa-raboty-i-ucheby-1667764367/,AMD Ryzen 7 5825U,1024,AMD Radeon Graphics,Windows Pro,15.6,16.0,8.0,1.7,IPS,DDR4,"Алюминиевый сплав, Алюминий",AMD Ryzen 7,AMD,2.0,8.0,1920x1080,,,63.52,Матовое,,AMD,SSD,60,1,,,AMD,
laptop,"Apple Ноутбук 128 ГБ, Английская раскладка",150782,963256,12566,,,Comp+,4.9,https://www.ozon.kz/product/apple-noutbuk-128-gb-angliyskaya-raskladka-1758514886/,,128,,,,,,,,,,Intel Core i5,,,,,,,,,,,,,,,,,
laptop,"SANTIN трансформер 2-в-1 Ноутбук 11.6"", Intel Celeron N4020, RAM 16 ГБ, SSD 256 ГБ, Intel UHD Graphics 600, Windows Home, черный матовый, Английская раскладка",82901,235462,6909,4.7,80,SANTIN,4.7,https://www.ozon.kz/product/santin-transformer-2-v-1-noutbuk-11-6-intel-celeron-n4020-ram-16-gb-ssd-256-gb-intel-uhd-3246114339/,Intel Celeron N4020,256,Intel UHD Graphics 600,Windows Home,11.6,16.0,,1.27,,LPDDR4,Пластик,Intel Celeron,Intel,2.8,2.0,1366x768,,Да,30.4,Глянцевое,Встроенная,Intel,SSD,,0.3,,2.0,Intel,
laptop,"ASUS Vivobook 17X, Office 2021 Pro Plus, Ноутбук 17.3"", Intel Core 7 150U, RAM 16 ГБ, SSD 4096 ГБ, Intel Iris Xe Graphics, Windows Pro, серый металлик, Русская раскладка",989107,1929869,82426,4.9,51,ТехноМаркет,4.9,https://www.ozon.kz/product/asus-vivobook-17x-office-2021-pro-plus-noutbuk-17-3-intel-core-7-150u-ram-16-gb-ssd-4096-gb-3672862852/,Intel Core 7 150U,4096,Intel Iris Xe Graphics,Windows Pro,17.3,16.0,10.0,2.1,IPS,DDR5,Пластик,Intel Core i7,Intel,5.4,10.0,1920x1080,350.0,Нет,50.0,Матовое,Встроенная,Intel,SSD,60,1,ASUS,,,
laptop,"Apple MacBook Air Ноутбук 13.3"", Apple M1 (3.2 ГГц), RAM 8 ГБ, SSD 256 ГБ, Apple M1, MacOS, (MGN63SA/A;MGN63HN/A), серый, Русская раскладка. Уцененный товар",320448,608174,26704,,,Ozon Россия,4.9,https://www.ozon.kz/product/apple-macbook-air-noutbuk-13-3-apple-m1-3-2-ggts-ram-8-gb-ssd-256-gb-apple-m1-macos-mgn63sa-3540242163/,Apple M1 (3.2 ГГц),256,Apple M1,MacOS,13.3,8.0,,1.29,,,Алюминий,Apple M1,Apple,3.2,8.0,2560x1600,,Нет,49.9,,,Apple,SSD,,,Apple,,,
laptop,"Samsung Galaxy book 5 pro 360 Ноутбук 16"", Intel Core Ultra 7 256V, RAM 16 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Windows Home, светло-серый, Русская раскладка",,,170915,4.8,22,US Electronics,4.9,https://www.ozon.kz/product/samsung-galaxy-book-5-pro-360-noutbuk-16-intel-core-ultra-7-256v-ram-16-gb-ssd-1024-gb-intel-1942126672/,Intel Core Ultra 7 256V,1024,Intel Arc Graphics,Windows Home,16.0,16.0,25.0,1.66,OLED,LPDDR5X,Алюминий,Intel Core Ultra 7,Intel,4.8,,2880x1800,,Да,76.0,Антибликовое,Встроенная,Intel,SSD,120,2.0,,8.0,,
laptop,"Lenovo YOGA Slim 7 15ILL9 Ноутбук 15.3"", Intel Core Ultra 7 258V, RAM 32 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Windows Pro, серый, Русская раскладка",,,112768,5.0,1,GlobalZon,4.8,https://www.ozon.kz/product/lenovo-yoga-slim-7-15ill9-noutbuk-15-3-intel-core-ultra-7-258v-ram-32-gb-ssd-1024-gb-intel-arc-1724123548/,Intel Core Ultra 7 258V,1024,Intel Arc Graphics,Windows Pro,15.3,32.0,15.0,1.5,IPS,LPDDR5X,Алюминий,Intel Core Ultra 7,Intel,2.2,8.0,2880x1800,400.0,Да,70.0,Глянцевое,Встроенная,Intel,SSD,120,,Lenovo,,Intel SoC Platform,
laptop,"ноутбук для работы и учебы 15.6"", Intel Celeron N5095, RAM 16 ГБ, SSD 256 ГБ, Intel HD Graphics, Windows Pro, серый, Русская раскладка Ноутбук 15.6"", Intel Celeron N5095A, RAM 16 ГБ, SSD 256 ГБ, Intel UHD Graphics, Windows Pro, черный, Русская раскладка",230622,1166236,19219,4.7,415,Resy,4.7,https://www.ozon.kz/product/noutbuk-dlya-raboty-i-ucheby-15-6-intel-celeron-n5095-ram-16-gb-ssd-256-gb-intel-hd-graphics-windows-2796075634/,Intel Celeron N5095A,256,Intel UHD Graphics,Windows Pro,15.6,16.0,6.0,1.5,,DDR4,,Intel Celeron,Intel,2.9,4.0,1920x1080,,Нет,56.0,Антибликовое,,Intel,SSD,60,,,,,
laptop,"ASUS Ноутбук 17"", Intel Core i3-1215U, RAM 16 ГБ, SSD 256 ГБ, Intel UHD Graphics, Windows Pro, Русская раскладка",,,36587,,,Интернет Решения,4.9,https://www.ozon.kz/product/asus-noutbuk-17-intel-core-i3-1215u-ram-16-gb-ssd-256-gb-intel-uhd-graphics-windows-pro-3462922211/,Intel Core i3-1215U,256,Intel UHD Graphics,Windows Pro,17.0,16.0,5.0,2.2,IPS,GDDR4,Пластик,Intel Core i3,Intel,3.5,6.0,1920x1080,,Нет,,Матовое,Встроенная,Intel,SSD,60,,,,Intel,
laptop,"Ноутбук 15.6"", Intel Pentium Gold 6500Y, RAM 16 ГБ, SSD 512 ГБ, Windows Pro, (6500Y), светло-серый, Русская раскладка",,,18477,5.0,16,vhgyeu,5.0,https://www.ozon.kz/product/noutbuk-15-6-intel-pentium-gold-6500y-ram-16-gb-ssd-512-gb-windows-pro-6500y-svetlo-seryy-3731107580/,Intel Pentium Gold 6500Y,512,,Windows Pro,15.6,16.0,,2.8,,DDR4,Пластик,Intel Pentium Gold,Intel,1.1,4.0,1920x1080,,Нет,59.2,Глянцевое,Гибридная,Intel,SSD,60,,,,,512
laptop,"Ноутбук 15.6"", Intel Celeron N5095, RAM 16 ГБ, SSD 256 ГБ, Intel UHD Graphics, Windows Pro, (A11 Plus), черный матовый, Русская раскладка",192478,602582,16040,4.8,1094,INCEK,4.8,https://www.ozon.kz/product/noutbuk-15-6-intel-celeron-n5095-ram-16-gb-ssd-256-gb-intel-uhd-graphics-windows-pro-a11-plus-2583164646/,Intel Celeron N5095,256,Intel UHD Graphics,Windows Pro,15.6,16.0,5.0,1.8,IPS,DDR4,ABS пластик,Intel Celeron,Intel,2.9,4.0,1920x1080,,Нет,,Глянцевое,,Intel,SSD,60,0.3,,,Intel,
laptop,"Lenovo Yoga Pro 7 14ASP10 Ноутбук 14.5"", AMD Ryzen AI 9 365, RAM 32 ГБ, SSD 1024 ГБ, AMD Radeon 880M, Windows Pro, (83LX000RRK_Win11P), бирюзовый, Русская раскладка",,,99824,,,Space Laptops,4.9,https://www.ozon.kz/product/lenovo-yoga-pro-7-14asp10-noutbuk-14-5-amd-ryzen-ai-9-365-ram-32-gb-ssd-1024-gb-amd-radeon-3627712648/,AMD Ryzen AI 9 365,1024,AMD Radeon 880M,Windows Pro,14.5,32.0,9.5,1.54,OLED,LPDDR5X,Алюминий,AMD Ryzen AI 9,AMD,2.0,10.0,2944x1840,500.0,,84.0,Глянцевое,Встроенная,AMD,SSD,90,5,Lenovo,,,
laptop,"Lenovo V15 G4 AMN 82YU00W9IN Ноутбук 15.6"", AMD Ryzen 5 7520U, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon 610M, Windows Home, (10010793), серый, Русская раскладка",496751,3331892,41396,5.0,5,Digital Era,5.0,https://www.ozon.kz/product/lenovo-v15-g4-amn-82yu00w9in-noutbuk-15-6-amd-ryzen-5-7520u-ram-8-gb-ssd-512-gb-amd-radeon-610m-3410600155/,AMD Ryzen 5 7520U,512,AMD Radeon 610M,Windows Home,15.6,8.0,8.7,1.65,TN,,Алюминий,AMD Ryzen 5,Intel,2.8,4.0,1920x1080,250.0,,38.0,Антибликовое,Встроенная,AMD,SSD,60,1,Lenovo,,,
laptop,"Honor 5301AJPH Ноутбук 16"", AMD Ryzen 7 8845HS, RAM 32 ГБ, SSD 1024 ГБ, AMD Radeon 780M, Windows Home, (2000426828217), серый, Русская раскладка",,,69522,5.0,8,М.Видео,4.8,https://www.ozon.kz/product/honor-magicbook-x16-plus-5301ajph-noutbuk-16-amd-ryzen-7-8845hs-ram-32-gb-1000-gb-amd-radeon-780m-3637975108/,AMD Ryzen 7 8845HS,1024,AMD Radeon 780M,Windows Home,16.0,32.0,12.0,1.79,IPS,LPDDR5X,Алюминий,AMD Ryzen 7,AMD,5.1,8.0,2560x1600,,Нет,,Матовое,Встроенная,AMD,SSD,120,,,,AMD,
laptop,"Lenovo Z50-70, Intel Core i3 4030U, GeForce GT 820m Игровой ноутбук 15.6"", RAM 6 ГБ, HDD 500 ГБ, Windows Pro, Русская раскладка",,,9852,,,XCom,4.7,https://www.ozon.kz/product/lenovo-z50-70-intel-core-i3-4030u-geforce-gt-820m-igrovoy-noutbuk-15-6-ram-6-gb-hdd-500-gb-3856368983/,,,,Windows Pro,15.6,6.0,,3.1,LED,DDR3,,Intel Core i3,Intel,1.9,4.0,1366x768,,,,,Дискретная,NVIDIA,HDD,,1.3,,2.0,Intel,500
laptop,"Echips Arctic для работы и учебы Ноутбук 14.1"", Intel Processor N100, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics, Windows Home, синий, голубой, Русская раскладка",,,10323,,,Echips B2B,4.8,https://www.ozon.kz/product/echips-arctic-dlya-raboty-i-ucheby-noutbuk-14-1-intel-processor-n100-ram-8-gb-ssd-256-gb-intel-3890268562/,Intel Processor N100,256,Intel UHD Graphics,Windows Home,14.1,8.0,5.0,1.46,IPS,LPDDR5,Пластик,Intel N-series,Intel,0.8,4.0,1920x1080,,Нет,,Матовое,Встроенная,Intel,SSD,60,2.0,Echips,,,
laptop,,,,,,,,,https://www.ozon.kz/product/tanshi-m15c-amd-ryzen-5-4600h-16-512-gb-100-srgb-win11-noutbuk-15-6-amd-ryzen-5-4600h-ram-16-gb-3066127346/,AMD Ryzen 5 4600H,512,AMD Radeon Graphics,Windows Home,15.6,16.0,,1.85,IPS,DDR4,Металл,AMD Ryzen 5,AMD,4.0,8.0,1920x1080,300.0,Нет,54.29,Антибликовое,Встроенная,AMD,SSD,60,0.3,TANSHI,,AMD,
laptop,"Ninkear A15 Plus(Двойная ОЗУ и SSD, до 4,5 ГГц) мощный подходит для работы и учебы и Игровой ноутбук 15.6"", AMD Ryzen 7 5825U, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon, Windows Pro, (Office+Windows 11 Pro, Быстрая зарядка Type-C с PD 65W, AI видеокарта, Угол обзора 180 градусов, WiFi 6, Отпечатки пальцев ), серый, Русская раскладка",432757,696440,36064,4.9,75,Ninkear-ноутбук,4.9,https://www.ozon.kz/product/ninkear-a15-plus-dvoynaya-ozu-i-ssd-do-4-5-ggts-moshchnyy-podhodit-dlya-raboty-i-ucheby-i-2530561422/,AMD Ryzen 7 5825U,1024,AMD Radeon,Windows Pro,15.6,16.0,8.0,1.7,IPS,DDR4,Металл,AMD Ryzen 7,AMD,2.0,2.0,1920x1080,,,63.52,Матовое,,AMD,SSD,60,1,,,AMD,
laptop,"Redmi Book 16 JYU4577CN Ноутбук 16"", Intel Core i5-13500H, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics, Windows Home, серый, перламутровый, Русская раскладка",868380,3232742,72365,5.0,37,WildZone,4.8,https://www.ozon.kz/product/redmi-book-16-jyu4577cn-noutbuk-16-intel-core-i5-13500h-ram-16-gb-ssd-512-gb-intel-iris-xe-graphics-3701031471/,Intel Core i5-13500H,512,Intel Iris Xe Graphics,Windows Home,16.0,16.0,,1.68,IPS,LPDDR5,Металл,Intel Core i5,Intel,2.6,12.0,2560x1600,400.0,,72.0,Матовое,Встроенная,Intel,SSD,120,,Redmi,,,
laptop,"IVMi Teclast Планшет T65 Plus 2025, 16+512ГБ, Клавиатура+чехол+стилус (пассивный), 10.1"" , серый металлик Teclast Tablet Ноутбук 10.1"", RAM 512 МБ 1024 ГБ, Chrome OS, (G2000), серый металлик, Русская раскладка",59679,447610,4974,4.3,65,Sunny day,4.4,https://www.ozon.kz/product/ivmi-teclast-planshet-t65-plus-2025-16-512gb-klaviatura-chehol-stilus-passivnyy-10-1-seryy-3416784434/,,1024,,Chrome OS,10.1,0.5,6.0,1.0,IPS,DDR4,"Закаленное стекло, Пластик",MediaTek MT8125,MediaTek,1.5,8.0,1280x800,380.0,Да,80.0,Глянцевое,,Matrox,,90,12,,2.0,,2128
laptop,"MSI Игровой ноутбук 17.3"", Intel Core i5-12450H, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 3050 для ноутбуков (4 Гб), Windows Home, черный матовый, Русская раскладка",,,40258,,,ЦифраКom,4.8,https://www.ozon.kz/product/msi-igrovoy-noutbuk-17-3-intel-core-i5-12450h-ram-16-gb-ssd-512-gb-nvidia-geforce-rtx-3050-3836205728/,Intel Core i5-12450H,512,NVIDIA GeForce RTX 3050 для ноутбуков (4 Гб),Windows Home,17.3,16.0,,,IPS,DDR4,Пластик,Intel Core i5,Intel,4.4,8.0,1920x1080,,Нет,,Матовое,Дискретная,NVIDIA,SSD,144,1,MSI,4.0,Intel,
laptop,"ASUS PM3606CKA-MB0396 без ПО Ноутбук 16"", AMD Ryzen AI 5 330, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon, Без системы, (90NX0981-M00E00), серый",,,35669,,,Текки,4.8,https://www.ozon.kz/product/asus-pm3606cka-mb0396-noutbuk-16-amd-ryzen-ai-5-330-ram-16-gb-ssd-512-gb-amd-radeon-bez-3531344411/,AMD Ryzen AI 5 330,512,AMD Radeon,Без системы,16.0,16.0,18.5,1.87,WVA,DDR5,Алюминий,AMD Ryzen AI 5,AMD,2.0,4.0,1920x1200,,Нет,70.0,Матовое,Встроенная,AMD,SSD,,2.0,,,AMD SoC Platform,
laptop,"Honor MagicBook Pro 16 (3072x1920 165Гц) + Office 2021 Pro Ноутбук 16"", Intel Core Ultra 5 125H, RAM 24 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 4060 (8 Гб), Windows Pro, (DRA-5416), синий, Русская раскладка",811376,1154616,67615,5.0,43,Techno-torg Laptop,4.9,https://www.ozon.kz/product/honor-magicbook-pro-16-3072x1920-165gts-office-2021-pro-noutbuk-16-intel-core-ultra-5-125h-ram-24-gb-3564310095/,Intel Core Ultra 5 125H,1024,NVIDIA GeForce RTX 4060 (8 Гб),Windows Pro,16.0,24.0,12.0,1.83,IPS,LPDDR5X,Алюминий,Intel Core Ultra 5,Intel,4.5,14.0,3072x1728 3K QHD,600.0,Нет,75.0,Матовое,Дискретная,NVIDIA,SSD,165,2.0,Honor,8.0,Intel,
laptop,"MSI Modern 15 F1MG-801XRU Ноутбук 15.6"", Intel Core 5 120U, RAM 16 ГБ, SSD 512 ГБ, Intel Graphics, Без системы, (9S7-15S112-801), серебристый, Русская раскладка",,,34355,,,RTK,4.8,https://www.ozon.kz/product/msi-modern-15-f1mg-801xru-noutbuk-15-6-intel-core-5-120u-ram-16-gb-ssd-512-gb-intel-graphics-3185493925/,Intel Core 5 120U,512,Intel Graphics,Без системы,15.6,16.0,,1.7,IPS,DDR4,,Intel Core 5,Intel,1.4,10.0,1920x1080,,,46.8,Антибликовое,Встроенная,Intel,SSD,60,1,MSI,,,
laptop,"Azerty RB-1554 Ноутбук 15.6"", Intel N95, RAM 16 ГБ, SSD 1024 ГБ, Intel UHD Graphics, Windows Pro, (120-0843), серебристый, Русская раскладка",220632,448578,18386,4.8,1760,Che,4.8,https://www.ozon.kz/product/azerty-rb-1554-noutbuk-15-6-intel-n95-ram-16-gb-ssd-1024-gb-intel-uhd-graphics-windows-pro-120-1867869350/,Intel N95,1024,Intel UHD Graphics,Windows Pro,15.6,16.0,4.0,2.0,IPS,DDR4,ABS пластик,Intel N-series,Intel,1.7,4.0,1920x1080,,Нет,38.0,Матовое,Встроенная,Intel,SSD,60,1.3,,,,
laptop,"Hewlett-Packard hp Ноутбук 15.6"", AMD A10-9600P, RAM 8 ГБ, SSD 240 ГБ, AMD Radeon R7 M340, Windows Home, серый, черный, Русская раскладка",,,13072,,,Техносэконд,4.9,https://www.ozon.kz/product/hewlett-packard-hp-noutbuk-15-6-amd-a10-9600p-ram-8-gb-ssd-240-gb-amd-radeon-r7-m340-windows-home-3648792162/,AMD A10-9600P,240,AMD Radeon R7 M340,Windows Home,15.6,8.0,,,,DDR4,Пластик,AMD A10,AMD,2.4,4.0,1920x1080,,Нет,,Матовое,Дискретная,AMD,SSD,60,0.3,Hewlett-Packard hp,2.0,,
laptop,"Apple MacBook Air 13 Ноутбук 13.6"", Apple M2 (8C CPU, 8C GPU), RAM 8 ГБ, SSD 256 ГБ, MacOS, (MLY33RU/A), черный, Русская раскладка. Уцененный товар",351560,756169,29297,,,Ozon Россия,4.9,https://www.ozon.kz/product/apple-macbook-air-13-noutbuk-13-6-apple-m2-8c-cpu-8c-gpu-ram-8-gb-ssd-256-gb-macos-mly33ru-a-chernyy-3553848915/,"Apple M2 (8C CPU, 8C GPU)",256,,MacOS,13.6,8.0,,1.24,RETINA,,Алюминий,Apple M2,Apple,3.5,8.0,2560x1600,,Нет,,Матовое,Встроенная,Apple,SSD,60,,Apple,,,
laptop,"Игровой ноутбук 16.1"", AMD Ryzen 5 7430U, RAM 16 ГБ, SSD 512 ГБ, Windows Home, светло-розовый, Русская раскладка",248767,589133,20731,5.0,53,Cogis,4.6,https://www.ozon.kz/product/igrovoy-noutbuk-16-1-amd-ryzen-5-7430u-ram-16-gb-ssd-512-gb-windows-home-svetlo-rozovyy-3521539480/,AMD Ryzen 5 7430U,512,,Windows Home,16.1,16.0,,1.65,IPS,DDR3,"ABS пластик, SBS пластик",AMD Ryzen 5,AMD,2.3,6.0,1920x1080,,Нет,,Матовое,,NVIDIA,SSD,60,0.3,,,AMD,
laptop,"Apple MacBook Air 13 Ноутбук 13.60"", Apple M2 (8C CPU, 10C GPU), RAM 8 ГБ, SSD 512 ГБ, Apple M2, MacOS, (MLY03LL/A), серебристый, Русская раскладка",524364,702001,43697,4.2,76,Ozon Россия,4.9,https://www.ozon.kz/product/apple-macbook-air-13-noutbuk-13-60-apple-m2-8c-cpu-10c-gpu-ram-8-gb-ssd-512-gb-apple-m2-1869693661/,"Apple M2 (8C CPU, 10C GPU)",512,Apple M2,MacOS,13.6,8.0,,1.2,RETINA,LPDDR5,Алюминий,Apple M2,Apple,3.5,8.0,2560x1664,500.0,Нет,52.6,Глянцевое,,Apple,SSD,60,2.0,Apple,,,
